"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61"
5260,0.998662446930949,1.0038583030443,0.999714653168293,0.999882185289806,0.999708777929427,1.00033479621728,1.00335999369618,1.00563791059101,1.00114109225682,1.00058471874914,1.00126155672733,1.00021950087307,1.00042379627349,0.999897825192834,0.998984640258745,0.998962583935334,1.00019175127422,0.999851320575935,0.999163108539494,0.999937195396679,0.999306985815071,0.999021897239575,0.999942747386389,0.999940672910752,0.999407490474,1.00069864220213,0.999867144337693,0.999141071821517,0.999634185516138,0.999676716453968,0.999213117582033,0.999455007958171,0.99962144039132,0.999600143454892,0.999534547116375,1.00088583286249,1.00098928473766,0.999428339934771,1.0020894381358,0.999049756490095,0.998980601964128,1.0000053890476,0.999608256067758,1.00075942156394,0.999467315080711,0.99932563627748,0.998865540147352,0.999834349607072,0.999161796216398,0.999466752158305,0.999316096010367,1.00162978242859,0.999898522354839,0.999815739347624,0.999190032494965,0.999628214077916,0.999300450796395,1.00064497627337,0.999639511291065,0.998965282747984
5450,0.999364713357867,1.00510370828918,1.00033924884735,0.999987790235164,0.999557335795615,1.00064701892973,1.00392922010138,1.00912560714842,1.00136229225733,1.00038786896336,1.00083430847571,1.00012328197984,1.00024646431512,0.999670060406952,0.998864876487274,0.998850241536728,0.99996208749267,0.999762136155832,0.998953675924689,0.999890837141495,0.999092827174889,0.999105917832505,0.999786252138024,0.999912333757365,0.999448263384092,1.00066751359462,0.999690226276991,0.998953729121307,0.999371225629332,0.999468188262734,0.999089514048085,0.999406202625949,0.999714515374357,0.999457894533366,0.999279295413878,1.00079988147346,1.0008101752441,0.999181560376125,1.00254527987311,0.998909222999665,0.999098427181043,0.999819310661642,0.999359660352995,1.00051737824482,0.999550355313432,0.999100678286991,0.998770968127116,0.999896809632611,0.999078038402395,0.99928659482989,0.99931882958587,1.00136388492757,0.999807417908241,0.999606941004306,0.999051848604326,0.999447101753995,0.999080957920917,1.0003847290482,0.999398773149484,0.998821920092365
5640,0.999845361924824,1.00331155286191,1.00005276038771,1.00095996027172,0.999612425908553,1.00071626078841,1.00393194591152,1.00671282134766,1.00195558239363,1.00054905361985,1.00043546942731,1.00037871459271,1.00034014017795,0.999829820093964,0.998855752984076,0.998816652052894,1.00012929581497,1.00063708689167,0.999135884904877,1.0006553399102,0.999214878132975,0.999167716820913,0.999858053215022,1.00056508690533,0.999556181880086,1.00118350027592,0.999982093335021,0.999151393880255,0.99962505751897,1.0001090797198,0.999171388669206,0.999457352376886,0.999837549167981,0.999964269189215,0.999379741523126,1.00114465477931,1.00076380096567,0.999296135717411,1.00349146456053,0.99900548767771,0.999138048523125,1.00014331098442,0.999653484481068,1.00059386463135,0.999700409866809,0.999422073600773,0.998800885615818,1.00006142713576,0.999132943084868,0.999336627299883,0.999382930141247,1.00133389941255,0.999885669966995,0.999753309085963,0.999376292922616,1.00015582247041,0.999421631961626,1.00055430894918,0.999580511574993,0.99890850572867
5830,0.999710505982449,1.00240703398003,1.00022182542494,1.00119624548193,1.00105163611367,0.999533100912343,1.00238206659663,1.0041845127207,1.00036013511943,0.999649139038847,0.998857683254488,1.00044121166915,0.999638141820297,0.999214312611903,0.998843059735254,0.999008032444901,0.999605568233746,1.00056862687729,0.999327122601065,1.00105484691212,0.999029522404243,0.998767485549413,0.999093681743551,0.99985857787737,0.998782721327593,1.00107991417627,1.00004391994004,0.999242970967783,0.999765893005898,1.00034733129018,0.998804224659981,0.998810371343071,0.998913281232928,0.999858136222558,0.999660925175938,1.00083884813911,0.999806831578663,0.999535136977052,1.00205849445783,0.99875452120245,0.998583682916021,1.00031498844863,0.999662317210784,0.999913655598764,0.998845409240966,0.99969907625202,0.998796471219778,0.999172464155005,0.998848281466452,0.999009252037341,0.998741547212736,1.00015263840206,0.999038098297697,0.999418591398783,0.999041494472343,1.00053998988826,0.999616021462631,0.999756832733047,0.99927940721086,0.998942799123391
6020,0.999991257576185,1.00453887596461,1.00017076539694,1.00162290738353,1.00102564695852,0.999158824943069,1.00304752176772,1.00772948477613,1.00033419387659,1.00009954811101,0.999553327670043,1.00027874683535,0.999929479778715,0.999333299609701,0.999151206921148,0.999397610508567,0.999785857243212,0.999987801301569,0.999386437373772,1.00056628924646,0.999126336690084,0.99900394485709,0.999317937149026,0.999651900045514,0.998984714456434,1.00085970515829,1.00003704166323,0.999290131453372,0.999742470854511,0.999816158249214,0.998982358372673,0.999004137449078,0.999035680118534,0.999479639967147,0.999826451239806,1.00081689527847,1.00025145920023,0.9996591120084,1.00080976630176,0.998906928981475,0.998776748414879,1.00023879204359,0.999630481848214,1.00013835167669,0.99901804277202,0.999556625148958,0.99903004379258,0.999463390551006,0.999068385471464,0.999207513453217,0.998897399516973,1.00077218743423,0.999280087054308,0.999556598411785,0.99899547259093,0.999903364592967,0.999486616039107,1.00016841057712,0.999357928296614,0.999097087397053
6210,0.999842967795702,1.00580133860124,0.999608249162014,1.00282310222736,1.00126158795015,0.998904360403872,1.00035518185486,1.00798930406385,0.999781990278791,0.999786944610961,0.999059392361344,1.0002836702211,0.999488436868729,0.999430035587482,0.999489758921684,0.999626763794445,0.999606575144622,1.00128938519006,0.999988861476248,1.00076941325177,0.999549214958334,0.999212448821569,0.999227360249662,1.0007437997753,0.999294637486694,1.00029375527339,1.00004351387036,0.999951392797695,1.00001140640863,1.00073359802786,0.999207062123394,0.999020426267454,0.999016956740927,1.00031618657523,0.999890353612732,1.00019962985983,0.999460465237305,0.999867079219115,1.00101192902238,0.999485347080193,0.999013214409385,1.00021319625297,0.999953900498418,0.999598611677977,0.999177135714274,1.00032338449435,0.999466122348404,0.999464999872345,0.999303408509247,0.999276463426845,0.999080533731744,0.999799611356255,0.99906682391928,0.999596202262141,0.999917216850134,1.00092546291883,1.00023888977938,0.999889853607981,0.999611214202444,0.999665882830191
6400,0.999839456687737,1.00615219047582,0.999622143797843,1.0034323323192,1.00071719277927,0.999083502123028,1.00031754350086,1.00631325765233,0.999823045071133,0.999859394777027,0.999214920680453,1.00016010824398,0.999570229782654,0.999704114352076,0.999639586286794,0.999647819741155,0.999720362411259,1.001775542428,1.00011619671635,1.00056892256084,0.999859320092976,0.999455561730349,0.999482575689021,1.00152204752449,0.999740865186247,1.00005009814469,1.00000635493767,1.00013599608933,0.99998290036304,1.00085543260847,0.999514257689329,0.999325483841418,0.999329920621647,1.00067483146083,0.999781092782245,1.00002525876146,0.999441273511029,0.99985694556504,1.0017572445014,0.999848051435585,0.999373593745527,1.00007473689762,1.00005137141315,0.99959016532352,0.999546773262967,1.00042775947883,0.999694630658752,0.999737329965398,0.999593656964654,0.999496948234201,0.999443871227476,0.999574779867644,0.999305152385488,0.999755963704006,1.00042343500217,1.00109010111821,1.00037789667864,0.999935528087253,0.999854262792741,0.999904823145732
6590,1.0003745447917,1.00737030939504,0.999529829628464,1.00277016801083,1.00077611097205,0.998877392851808,1.00020664755664,1.00552231319262,0.999447871012082,0.999613469231262,0.99888488053596,0.999970708896187,0.999445792950928,0.999553777539131,0.999537419436158,0.999627567414173,0.999583764424168,1.00136440773712,0.999990068706698,1.00059306289813,0.999657201077684,0.999317201077502,0.9992965226518,1.00096030844355,0.999370647099009,1.00006194835832,0.999933573482672,0.999975833797349,0.999954231649404,1.00083687493221,0.999387980626872,0.999181442351533,0.99907693748642,1.0006582327897,0.999748760400237,0.999973024936601,0.999293641043651,0.999819327853401,1.00088734341795,0.999658587306666,0.999191275307497,1.00005229179008,0.999972345028006,0.999518368562963,0.999219222950088,1.00029220146039,0.999582222891166,0.999366231056138,0.999451677280085,0.999413680059461,0.999231666417041,0.999413975614315,0.999130723190091,0.99963428593749,1.00005741288023,1.00098513125586,1.00022400176142,0.999717583237353,0.999689242604123,0.999757698610792
6780,1.00080052757672,1.00745807115789,0.999769559104261,1.00300005415342,1.00133947945768,0.99923821870682,0.999697666396533,1.00581222998584,0.999133397440297,0.999319729394098,0.999142030026761,0.999405949001687,0.999381300161564,0.999212979083139,0.999485359431646,0.999840885650685,0.999381769102252,1.0005256716818,0.999629010457484,1.00018445341884,0.999342669729422,0.999388800748,0.999196052249219,1.00005757588857,0.999096126865211,0.999890294177362,0.999705365193523,0.999549947476957,0.999719720970906,1.00024607446991,0.999304292773764,0.999316986525178,0.999112005949028,1.00000500159371,0.999928527784872,0.999723097807735,0.999408462006337,0.999771178053723,0.999791823064016,0.999284528375823,0.999124461901045,0.999867267158726,0.999609837737487,0.999404382266691,0.999069662676837,0.99979522120628,0.99941387476373,0.9991671518885,0.999433895861553,0.999430454547633,0.999177895037426,0.999260794474386,0.999272023406,0.999407365989288,0.999407477574181,1.00033979635731,0.999713354690875,0.99936159295609,0.999353442132995,0.999425232328861
6970,1.00013166113109,1.00927340978144,1.00008924920563,1.00304864281686,1.001182862664,1.00005331379669,0.999892472417518,1.0078060098981,0.999046293041966,0.999371141833475,0.999279941748036,0.999626154174409,0.999502823160712,0.999243404699727,0.999594825688884,1.00002054494468,0.999458196915809,1.00060368894349,0.999525628606471,1.00017764421996,0.999409570343726,0.999677756555169,0.999358319171285,1.00016294873341,0.999166236774745,0.999944122635051,0.999705638187239,0.999435733813409,0.999673319164142,1.00013621111238,0.999430616022387,0.999608509880793,0.999403915237189,0.99997529984124,0.999977339625357,0.999817073903238,0.999648797915438,0.99977740533953,0.999796801513734,0.999265692986821,0.999361150093967,0.999878813337725,0.999586132278545,0.999537982683329,0.999200061043448,0.999661640414791,0.999441915842804,0.999188435600456,0.999581615255513,0.999577999868026,0.999400904490242,0.999387546563411,0.999546734211116,0.999479373948738,0.999378544009926,1.00026657944815,0.999595378389396,0.999397185302159,0.999405668035065,0.999387472218924
7160,0.999819535550456,1.00780653246882,1.00040041294871,1.00268869985796,1.0011074264434,0.999669964263294,1.00007283950138,1.00596464903062,0.999101563611237,0.999428576569273,0.999220619778145,0.999344976442564,0.999369339973578,0.999218123914845,0.999450461012708,0.999816241771468,0.999362810005898,1.00048479738296,0.999473365524965,0.999979794900041,0.999330078486237,0.999450523734125,0.999285656410407,1.0001176134984,0.999134051338789,0.999777605658146,0.999548829855827,0.999373102366032,0.999530771230086,1.00007296092712,0.999282950598215,0.999386965855369,0.999223423575314,1.00002556645573,0.999822826364091,0.999696154280305,0.999522421067975,0.999637030705041,1.0001990243047,0.999196319828829,0.999187368838635,0.999710365761102,0.999473383436975,0.999455682891305,0.999088473241801,0.999631868906345,0.999306982319097,0.99923266708194,0.999386179205216,0.999384791667472,0.999214462946878,0.999446322997211,0.999373458598667,0.999355274108232,0.999350310320948,1.0002050855331,0.999568852473388,0.999467769405668,0.999337089600092,0.999295092407876
7350,0.999838842823828,1.00814700166683,0.999992413066598,1.00247693668935,1.00136659033751,0.999657939199408,0.999558578134643,1.00602393155322,0.999205454070544,0.999253911520008,0.999549375740143,0.999478134683215,0.9994363313375,0.999335004048424,0.999705165483372,1.00002158089326,0.999466666651088,1.00110797523627,0.999902283675817,1.00031702932186,0.999537502910136,0.999555481509506,0.999365225391894,1.00052994411778,0.999058435138103,0.999927446903437,0.999802767684305,0.999789780530218,0.999878737571891,1.00076015194163,0.999480592343432,0.999518026076312,0.999294367412453,1.000691810702,1.00012854335325,0.999736463584212,0.9995292518948,0.999944500644771,1.0000748053246,0.999534068768612,0.999319771907169,0.999974733972273,0.999796671077594,0.999515800498999,0.999086169746292,1.00015276319388,0.999576661102408,0.999070327467048,0.999558546069689,0.999582716218855,0.999311439173816,0.999260585514045,0.999484566752171,0.99950929835615,0.999755606777899,1.00092069914007,1.00009362676735,0.999291800769126,0.999502775771194,0.999612274943163
7540,1.00024615632799,1.00619489182036,0.999144494051691,1.00206866069082,1.00177549702217,0.999526816922155,1.00003363644562,1.0070103242434,0.99912432310746,0.999576451246942,0.999558779210912,0.999686474703085,0.99976824116687,0.99963102418716,0.999951798694334,1.00012188888944,0.999819685966777,1.0010913727547,1.00025656924402,1.00087978710009,0.999878367448381,0.999464932911189,0.999543348761773,1.00065675056512,0.999308141560937,1.00058348659605,1.00026356743494,1.00010210953471,1.00036712184367,1.00116566631261,0.999706919064484,0.999572413137828,0.999339539384244,1.00108018608308,1.00055806432331,1.00034877588309,0.999856578667174,1.00034858578614,1.00045198979583,0.999830985068151,0.999395382296314,1.00058053183914,1.00025212671646,0.999911307943661,0.999218011366535,1.00051108854138,0.999753754614229,0.999316256653964,0.99964611127296,0.999798324860498,0.999407535463167,0.9996483722034,0.999580860133804,0.999884625388675,1.00003771190539,1.00114825229239,1.00043825802512,0.999635546544261,0.99986114440539,0.999884606351395
7730,1.00031123674563,1.00690505197363,0.999328135403546,1.00237148407807,1.00068633687661,0.999288052260386,0.99999219481781,1.00686618303371,0.999545871989433,0.999473527240302,0.999364001505959,0.999630931741042,0.99937302765625,0.999449444094893,0.999391855436344,0.999412462703309,0.999472847968949,1.00096318820334,0.999774154461683,1.00043725346675,0.999518651585201,0.999063547539954,0.999300416543299,1.00068404719685,0.999314756161429,1.0000732407349,0.99974121624813,0.999674235281529,0.999832448279285,1.00073434771816,0.999316396519155,0.999179003811547,0.99915602683235,1.0006937146968,0.999790970998543,0.999893930776069,0.999423853464527,0.999694715378461,1.00018902473108,0.999504382994784,0.99911242860763,0.999992208115213,0.999828850024868,0.999514829548772,0.999166230630724,1.00004993983102,0.999301638435528,0.999408646668599,0.999198654267546,0.999324277287982,0.999138744039274,0.999436815925111,0.999259912711527,0.999511666517991,0.999885732563749,1.00076069383401,1.00003009776621,0.999529676217727,0.999556620912142,0.999467651266394
7920,1.00055953840214,1.00585611246278,0.999218304333458,1.00262880644082,1.00003996038138,0.999885996449154,1.000484061488,1.00467883544672,0.999980786120105,0.99915287422697,0.998941794264849,0.999293593608883,0.998936891601503,0.99919786087724,0.999018193603443,0.999057800866259,0.999115273520977,1.00127550720162,0.999328554883187,1.00037970367689,0.999117907787151,0.999085826694489,0.998935224654796,1.0007818487634,0.999087419556449,0.999847970971687,0.99931122522546,0.999277192863324,0.999360681714188,1.00057846909898,0.998957677689904,0.998945132384498,0.99905324023236,1.00056689489117,0.999128177800076,0.999630869038088,0.998870271479167,0.999129554036529,0.999860770154424,0.999167847218622,0.99906093265579,0.999490782929637,0.999421343473315,0.999096048729052,0.999028758252564,0.999653196802151,0.999011149299696,0.999183518335449,0.998918280196452,0.998910085236826,0.998953603411355,0.999068966628633,0.998904309493252,0.999125469165699,0.999642237832054,1.00071938398321,0.999658092417037,0.999262176707172,0.999198876422164,0.999097227404185
8110,1.00106005665313,1.00470004357872,0.999099229235854,1.00186669509898,1.00035099363266,1.00041806490511,1.00135130944336,1.00396438472767,0.99989222939676,0.999174249499231,0.999109902747253,0.999186802766004,0.999218733160094,0.999243993376133,0.999507952788437,0.999686622776279,0.99928533563314,1.00080241606291,0.999536517852781,1.00035328356544,0.999326427980384,0.999708991220487,0.999158830977735,1.00022049201286,0.99914112859452,0.999962459341078,0.999531739305584,0.999485738351222,0.999544973419186,1.00039040765624,0.999344406711337,0.999449777418259,0.999372176610019,1.00032049669739,0.999530489087896,0.999771727597582,0.999204082952034,0.999499919510421,0.999607110134238,0.999368764478657,0.99950397332634,0.999672406786135,0.999570319639859,0.999302329201204,0.999205964412468,0.999718566858602,0.999435628647117,0.99906107058064,0.999446156685346,0.999323856501907,0.999345679845749,0.999172652763002,0.999255617623182,0.99931808500232,0.999541419919377,1.00053306265303,0.999707901445392,0.999255189413506,0.999333506341804,0.999409825910599
8300,1.00030916423608,1.00376834498077,0.999658616565883,1.00167575246641,1.00096470186347,1.00010087077703,1.00112549705617,1.00352115658866,0.999777976890212,0.999100829810432,0.999000031990023,0.999191421916605,0.999193122518168,0.999133918011129,0.99982788228023,1.00008204368951,0.999191912005613,1.00060471183451,0.999773447208452,1.00011130207284,0.999373315018538,1.00000352449716,0.999205208132923,1.00004915967574,0.999213749693975,0.999631179336871,0.999507319674675,0.999715871809102,0.999589805929243,1.00043271334781,0.999525704858775,0.999681030226718,0.999502167054594,1.00023853789368,0.999741138850676,0.999436775351091,0.999199496713469,0.999672779354615,0.999613347339624,0.99954457120867,0.999727930464886,0.999622865987759,0.999547660951861,0.999152887494374,0.99931020995289,0.99990384078082,0.999721674379552,0.999123943198714,0.999729498428015,0.999513978572643,0.999538783780825,0.999076921747159,0.999394431073283,0.999271070645953,0.99958209439734,1.00053404770397,0.99986735748866,0.999099237441816,0.999289750741854,0.99966685128322
8490,1.00142102930128,1.00489636372553,1.00034838180875,1.00183850215062,1.00072602779428,0.999916766420714,1.00110939327171,1.00484218611676,0.999884145286804,0.998992605296683,0.998990428692933,0.999073553438293,0.999098519025985,0.999019146539513,0.999544986086517,0.999764562392386,0.999064239968397,1.00024312864864,0.999463527747736,0.999816439550398,0.999184696160317,0.999708668679361,0.999077120164077,0.999863075719915,0.999079961003956,0.999496680254963,0.999341005208935,0.999432239147564,0.999370428877972,1.00002013650611,0.999321422987876,0.999492090044775,0.999354547525658,0.999914085179601,0.999537323983916,0.999319021046954,0.999127279576793,0.999450739266161,0.999589464689225,0.999291236616945,0.999495402745226,0.999439208551504,0.999305681329492,0.999039169271188,0.999166779337747,0.999570791578249,0.999448828530128,0.999028153550325,0.999503338748984,0.999339404121037,0.9993637826882,0.999003404492726,0.999252850373626,0.999131559139744,0.999334579803223,1.00010625001075,0.999534403430338,0.998998266707256,0.999125248850297,0.999394513527828
8680,1.00209095820966,1.00278716493875,1.00107434851544,1.0014019342591,1.00094283797363,1.00001100477258,1.0012189025743,1.00505078958415,0.999702993400342,0.999068091475261,0.999265863592954,0.999139947793451,0.999221839757356,0.998996960469225,0.999667095423163,0.999955845947646,0.999105743852587,1.00002104875281,0.999512911565111,0.999705626383311,0.999233374682612,0.999914834635124,0.999159656057904,0.999628625609922,0.99916401229722,0.999462958205217,0.999393337816495,0.999488493123087,0.999372626307901,0.999818106954455,0.999420962025626,0.999644171410163,0.999467347678221,0.999638870289982,0.999645954256614,0.999339254355006,0.999313269075135,0.999547179023941,0.999436756417358,0.999345109752009,0.999633037462103,0.99946903842874,0.9992836489006,0.999106582822071,0.999273500728413,0.999563542735622,0.999565452658537,0.999087187254173,0.99967884453153,0.999455995064103,0.999497289955756,0.999154260210889,0.999374746943925,0.999172929005887,0.999282223320034,0.999926536380591,0.999512368252804,0.999051087644,0.999137974110407,0.999500636326259
8870,1.00274865027324,1.00273526812355,1.00086548003899,1.00202330182457,1.00064096089339,1.00009494922616,1.00124117363442,1.00535008996072,0.999342411528626,0.999251834777821,0.999190184211591,0.999142197730794,0.999387896578577,0.999094458561933,0.999617918338406,0.999884566604265,0.999241533827169,1.0001925850626,0.999447834407744,0.999817910501424,0.99927785525343,0.999922738002196,0.999309949090314,0.99972867231399,0.999282254443978,0.999640250042635,0.999461265274823,0.999435224934573,0.999400247529483,0.999848113084167,0.999468341620753,0.999735371793939,0.999601610763983,0.99968084459448,0.999652252925019,0.999530313398242,0.999524205764788,0.999537533783162,0.99988105008237,0.999310242212258,0.999641153319051,0.999533032276436,0.999318829250084,0.999294763843094,0.99939493193209,0.999513435868859,0.999505045553104,0.99922899433327,0.999714747979435,0.999540771634558,0.999584730399358,0.999342324392107,0.999533542578255,0.999270545872246,0.999295839253242,0.999987071796891,0.99947682272017,0.999235184741346,0.999223320337495,0.999452289967648
9060,1.00245266740149,1.00273851716143,1.00049117452272,1.00292717145036,1.00059586876695,0.99984405420521,1.00099367751564,1.00584643631802,0.999531747184215,0.999229883463052,0.999235336870023,0.999120833478388,0.999278840698736,0.999219172971651,0.999690816378458,0.999875409064013,0.999268023576002,1.00058307661301,0.999627264725708,0.999901178549465,0.999412918581154,0.999897347907502,0.999307010775284,1.00006340654694,0.999399750850887,0.999560155306574,0.999513605061018,0.99966095704132,0.999503355956689,1.00005055209157,0.999520265492589,0.99966920194763,0.999528116333429,0.99981669364409,0.999639522445107,0.999454010468338,0.999272788288894,0.999588639292914,1.00006106154038,0.999508332550171,0.999700924653781,0.999551322980921,0.999456610057517,0.999237369936225,0.999419911968873,0.999760269077707,0.999614875927989,0.999312469672036,0.999703443080002,0.999534328520363,0.999581041827886,0.99916391750663,0.99943373961144,0.999344343226274,0.999640165152724,1.00029027104081,0.999738822857671,0.999238633328896,0.999351214368575,0.999630848368067
9250,1.00166527194593,1.00292019369621,1.00024462145238,1.00254779816623,1.0003421028559,0.999691568162015,1.00109648297321,1.00495685359173,0.999438672256658,0.999650738885456,0.999522926346515,0.999449111599045,0.999678012085791,0.999575799116009,0.9999290004633,1.00000668603898,0.99969182876163,1.00082281698544,0.999958978676066,1.0002206213035,0.999811967951465,1.00007777779047,0.999670294141136,1.00030349844939,0.999763323394475,0.999906543431681,0.999907804244476,1.00000825644961,0.999864390560338,1.00031704437461,0.999858248305201,0.99991447929593,0.999764419512579,1.00010147074478,0.999875995989868,0.999856018298021,0.999666380502382,0.999889659715906,1.00059500904308,0.999849926319968,0.999926225583621,0.999901294610004,0.999869480111179,0.999638232704924,0.999735027599731,1.00009385037266,0.999888832987654,0.999634969127287,0.999987712798089,0.999848446446831,0.999870829828855,0.999553762210023,0.999737267650389,0.999747669772432,1.00004373603377,1.00054712772604,1.00009379160294,0.999650367925363,0.999770323817171,0.999964459446591
9440,1.00152481182457,1.00175508279206,0.999677813184235,1.00120538710146,1.000542266982,0.999713840151171,1.00112511558929,1.00350742023224,0.99965466534995,0.999537033104044,0.999742609143801,0.999639670337686,0.99956314697562,0.999585837482704,1.0001154736819,1.00022420747521,0.999642970359716,1.0006694273011,1.00011164606125,1.00022954354219,0.999834362894178,1.00019035441826,0.999620983771044,1.0002074672043,0.999678061840563,0.999826698970128,0.999895398061293,1.00011797863508,0.999973471912146,1.00046751691866,0.99990639891877,0.999909437358366,0.999740728538814,1.00032958231821,1.00002016428388,0.999727359122956,0.999499794477398,1.00000015364919,1.00069373811575,0.999959875650053,1.0000169607337,0.999920982244953,0.999941530247796,0.999549837616197,0.999679259080937,1.00020980984175,1.00004331958836,0.999554908788699,1.00002466887367,0.999869386339458,0.999854806067514,0.999432621313417,0.999675454066955,0.999722801232336,1.0000028917934,1.00060803487727,1.00020846431514,0.999527868533034,0.999757743036718,1.00007716040697
9630,1.00100721474273,1.00172000633337,0.999769623577262,1.00110868107205,1.00023951657307,0.999672974258004,1.00144924686415,1.00410994965101,0.999948291225604,0.99952620680629,0.999800354913484,0.999593808907986,0.999462061192928,0.999528381668222,0.999973477684029,1.00007577494469,0.999528253396173,1.00033259445488,0.999914129797186,0.999908154355399,0.999700717927185,1.00008163165374,0.999544608788643,0.999896678043009,0.999698575098422,0.999566373815191,0.999686924095706,0.999940054893136,0.999747774952896,1.00014085498657,0.999794015614437,0.999809530156811,0.999692559684499,1.0000269255756,0.999789888187961,0.999518512652904,0.999377103395041,0.999791932136936,1.0007576802074,0.999819175007419,0.999935662636447,0.999669655347191,0.999725203056414,0.99942358878067,0.999682178295673,0.999961048167089,0.999911287211114,0.999616320585969,0.999920909973229,0.999740005708796,0.999790641984437,0.999387989183426,0.999587979436464,0.999597854287073,0.999825403164086,1.00025244064109,0.999959135513657,0.999497532285459,0.999626043737411,0.999933243562218
9820,1.00083539987066,1.00246169793577,1.00004595518129,1.00149488856907,1.00021984086108,0.999668748223817,1.0010679570006,1.0047580199991,0.999771680914125,0.99946494695523,0.999575417526818,0.999526493118838,0.999333481495105,0.99942263635289,0.999712668546803,0.999805720856368,0.999389290292445,1.00031659253483,0.999739320394074,0.999789280025249,0.999481062367668,0.999773891349236,0.99937452634854,0.999912700135344,0.999496951503423,0.999457196950166,0.999511574653939,0.999745138452955,0.999573386384872,1.00008121471904,0.999530000676253,0.999542898056649,0.99947318242975,1.00002210210574,0.999600247673693,0.999409955484248,0.999290170771913,0.99958353384325,1.00069855504895,0.999601930392507,0.999633231930147,0.999519021820467,0.99955993246788,0.999332757452676,0.999477854358492,0.999833774955451,0.999656745999302,0.999505719471231,0.999631806816204,0.999496807419051,0.999510407564184,0.999385764750324,0.999401146101152,0.999439152973834,0.999705822374592,1.00018785792175,0.999830017806416,0.99944857248135,0.999443381445911,0.999700426520318
10000,1.00148268339141,1.00162061702296,1.00020562116512,1.00102801793747,1.00016434418615,0.999668284343027,1.0007301800947,1.0039908178885,1.00000420987568,0.999640627866551,0.999602257890633,0.999859495752442,0.999458985835,0.999493442149956,0.999706489514306,0.999746762249436,0.999471454438099,1.00029296482615,0.999740417701912,0.999805456343599,0.999520607235982,0.999835754175962,0.999511602713124,0.999885394357595,0.999706372463682,0.999514328553269,0.999520893630502,0.999748694907364,0.999558764507738,1.00014095456342,0.999601587045954,0.999627065163855,0.999648826238399,1.00014286788989,0.999579467168374,0.99946177546665,0.999437261076467,0.9995645147036,1.00091831473148,0.999626125801705,0.999727087404683,0.999516588683932,0.999557072695541,0.999440794700978,0.999699732352182,0.999820687801202,0.999687269265939,0.999755489670794,0.999701809192928,0.999548178606285,0.999651203430358,0.999559539449429,0.999539721003353,0.999504338139591,0.999751308213033,1.00022917028746,0.999832482551923,0.999580104059289,0.999486618902368,0.999733252940938
